step,action,action_bin,action_vec_norm,free_energy,confidence,obs_norm,frame_mean,beta,info_gain,agent_cx,agent_cy,agent_vx,agent_vy,n_bodies,is_post_disappear
823,2,5,2.233070,39.537873,0.902380,1.000000,5.085205,0.010000,0.485979,43.2696,45.8858,-7.8100,-5.6750,2,1
824,3,1,2.358884,39.507648,0.902415,1.000000,5.099609,0.010000,0.657050,43.2696,45.8858,-7.8100,-5.6750,2,1
825,2,6,2.624851,39.489360,0.902998,1.000000,5.099609,0.010000,0.380789,43.2696,45.8858,-7.8100,-5.6750,2,1
826,1,6,2.517265,39.430006,0.902829,1.000000,5.099609,0.010000,0.372046,43.2696,45.8858,-7.8100,-5.6750,2,1
827,0,4,2.270995,39.397517,0.902463,1.000000,5.142822,0.010000,0.676537,43.2696,45.8858,-7.8100,-5.6750,2,1
828,1,6,3.118971,39.237560,0.884168,1.000000,5.070801,0.010000,0.538836,43.2696,45.8858,-7.8100,-5.6750,2,1
829,0,3,2.222953,39.208917,0.902178,1.000000,5.070801,0.010000,0.652812,43.2696,45.8858,-7.8100,-5.6750,2,1
830,1,6,2.792022,39.186433,0.902919,1.000000,5.085205,0.010000,0.504720,43.2696,45.8858,-7.8100,-5.6750,2,1
831,1,6,2.634484,39.372885,0.903051,1.000000,5.142822,0.010000,0.467572,43.2696,45.8858,-7.8100,-5.6750,2,1
832,1,0,2.662851,39.534149,0.902579,1.000000,5.114014,0.010000,0.756094,43.2696,45.8858,-7.8100,-5.6750,2,1
833,1,1,2.918969,39.605871,0.902544,1.000000,5.099609,0.010000,0.773305,43.2696,45.8858,-7.8100,-5.6750,2,1
834,0,5,2.100161,39.611430,0.903115,1.000000,5.142822,0.010000,0.571969,43.2696,45.8858,-7.8100,-5.6750,2,1
835,1,7,2.269811,39.664710,0.902710,1.000000,5.114014,0.010000,0.532615,43.2696,45.8858,-7.8100,-5.6750,2,1
836,1,6,2.638647,39.523932,0.884510,1.000000,5.041992,0.010000,0.530250,43.2696,45.8858,-7.8100,-5.6750,2,1
837,0,5,2.302410,39.691943,0.902240,1.000000,5.070801,0.010000,0.587766,43.2696,45.8858,-7.8100,-5.6750,2,1
838,1,6,2.393611,39.680312,0.902528,1.000000,5.142822,0.010000,0.539624,43.2696,45.8858,-7.8100,-5.6750,2,1
839,3,6,2.589650,39.783729,0.902614,1.000000,5.128418,0.010000,0.555826,43.2696,45.8858,-7.8100,-5.6750,2,1
840,1,6,2.806047,39.928413,0.902887,1.000000,5.085205,0.010000,0.614928,43.2696,45.8858,-7.8100,-5.6750,2,1
841,0,3,2.379720,39.660855,0.902564,1.000000,5.114014,0.010000,0.569210,43.2696,45.8858,-7.8100,-5.6750,2,1
842,0,4,2.581529,39.475750,0.903068,1.000000,5.157227,0.010000,0.783297,43.2696,45.8858,-7.8100,-5.6750,2,1
843,0,5,2.451513,39.822237,0.902771,1.000000,5.070801,0.010000,0.545078,43.2696,45.8858,-7.8100,-5.6750,2,1
844,2,5,2.712086,40.042728,0.902407,1.000000,5.128418,0.010000,0.634127,43.2696,45.8858,-7.8100,-5.6750,2,1
845,2,5,2.213692,39.921612,0.903203,1.000000,5.142822,0.010000,0.612308,43.2696,45.8858,-7.8100,-5.6750,2,1
846,0,4,2.225142,39.991517,0.902516,1.000000,5.099609,0.010000,0.687055,43.2696,45.8858,-7.8100,-5.6750,2,1
847,0,5,2.749293,40.094573,0.902560,1.000000,5.114014,0.010000,0.665480,43.2696,45.8858,-7.8100,-5.6750,2,1
848,0,4,2.310977,40.295908,0.902929,1.000000,5.099609,0.010000,0.412141,43.2696,45.8858,-7.8100,-5.6750,2,1
849,1,6,2.487707,40.365863,0.902193,1.000000,5.142822,0.010000,0.744021,43.2696,45.8858,-7.8100,-5.6750,2,1
850,0,5,2.543413,40.404721,0.902605,1.000000,5.114014,0.010000,0.690077,43.2696,45.8858,-7.8100,-5.6750,2,1
851,0,3,2.377491,40.509730,0.903066,1.000000,5.128418,0.010000,0.621969,43.2696,45.8858,-7.8100,-5.6750,2,1
852,1,6,2.179202,40.579687,0.903071,1.000000,5.070801,0.010000,0.637344,43.2696,45.8858,-7.8100,-5.6750,2,1
853,2,5,1.996692,40.420394,0.902242,1.000000,5.157227,0.010000,0.575440,43.2696,45.8858,-7.8100,-5.6750,2,1
854,0,3,2.643084,40.243555,0.903059,1.000000,5.099609,0.010000,0.613218,43.2696,45.8858,-7.8100,-5.6750,2,1
855,3,2,2.471054,40.204553,0.902326,1.000000,5.114014,0.010000,0.575545,43.2696,45.8858,-7.8100,-5.6750,2,1
856,2,6,2.492542,39.756142,0.902672,1.000000,5.085205,0.010000,0.682126,43.2696,45.8858,-7.8100,-5.6750,2,1
857,1,7,2.891218,39.734331,0.902411,1.000000,5.142822,0.010000,0.603925,43.2696,45.8858,-7.8100,-5.6750,2,1
858,1,6,2.417004,39.535366,0.902939,1.000000,5.114014,0.010000,0.737837,43.2696,45.8858,-7.8100,-5.6750,2,1
859,1,0,2.900073,39.697838,0.902878,1.000000,5.128418,0.010000,0.922925,43.2696,45.8858,-7.8100,-5.6750,2,1
860,0,3,1.994505,39.717627,0.902688,1.000000,5.070801,0.010000,0.613494,43.2696,45.8858,-7.8100,-5.6750,2,1
861,0,5,2.382135,39.866439,0.902981,1.000000,5.114014,0.010000,0.627305,43.2696,45.8858,-7.8100,-5.6750,2,1
862,1,6,2.495743,39.889971,0.902861,1.000000,5.157227,0.010000,0.537532,43.2696,45.8858,-7.8100,-5.6750,2,1
863,1,6,2.620434,39.890759,0.902177,1.000000,5.085205,0.010000,0.544302,43.2696,45.8858,-7.8100,-5.6750,2,1
864,3,4,2.628473,39.874099,0.903023,1.000000,5.114014,0.010000,0.561760,43.2696,45.8858,-7.8100,-5.6750,2,1
865,3,4,2.353476,39.770992,0.902174,1.000000,5.142822,0.010000,0.637993,43.2696,45.8858,-7.8100,-5.6750,2,1
866,0,5,2.022048,40.010243,0.902352,1.000000,5.142822,0.010000,0.746576,43.2696,45.8858,-7.8100,-5.6750,2,1
867,0,2,2.216643,40.005110,0.902974,1.000000,5.099609,0.010000,0.508806,43.2696,45.8858,-7.8100,-5.6750,2,1
868,1,6,2.179996,40.144543,0.902792,1.000000,5.142822,0.010000,0.532567,43.2696,45.8858,-7.8100,-5.6750,2,1
869,0,3,2.411521,40.016085,0.902456,1.000000,5.099609,0.010000,0.589581,43.2696,45.8858,-7.8100,-5.6750,2,1
870,1,7,2.660309,40.271686,0.902488,1.000000,5.114014,0.010000,0.768078,43.2696,45.8858,-7.8100,-5.6750,2,1
871,2,6,2.637647,40.070215,0.903014,1.000000,5.035034,0.010000,0.525826,43.2696,45.8858,-7.8100,-5.6750,2,1
872,2,5,2.605143,40.161453,0.902491,1.000000,5.128418,0.010000,0.697380,43.2696,45.8858,-7.8100,-5.6750,2,1
873,3,2,2.581089,40.281079,0.902598,1.000000,5.070801,0.010000,0.549101,43.2696,45.8858,-7.8100,-5.6750,2,1
874,0,4,2.649346,40.632687,0.903010,1.000000,5.099609,0.010000,0.792265,43.2696,45.8858,-7.8100,-5.6750,2,1
875,1,6,2.461403,40.236479,0.902482,1.000000,5.114014,0.010000,0.342598,43.2696,45.8858,-7.8100,-5.6750,2,1
876,1,1,2.158847,40.349055,0.902467,1.000000,5.085205,0.010000,0.773764,43.2696,45.8858,-7.8100,-5.6750,2,1
877,1,1,2.026278,40.513471,0.902649,1.000000,5.142822,0.010000,0.773094,43.2696,45.8858,-7.8100,-5.6750,2,1
878,0,4,2.637375,40.799171,0.902630,1.000000,5.142822,0.010000,0.788894,43.2696,45.8858,-7.8100,-5.6750,2,1
879,0,5,2.687327,40.768079,0.902487,1.000000,5.099609,0.010000,0.848013,43.2696,45.8858,-7.8100,-5.6750,2,1
880,0,5,2.667685,40.559136,0.902452,1.000000,5.142822,0.010000,0.826720,43.2696,45.8858,-7.8100,-5.6750,2,1
881,0,5,2.608008,40.742950,0.902946,1.000000,5.099609,0.010000,0.696390,43.2696,45.8858,-7.8100,-5.6750,2,1
882,1,7,2.437693,40.773424,0.902588,1.000000,5.114014,0.010000,0.739881,43.2696,45.8858,-7.8100,-5.6750,2,1
883,1,7,2.291394,40.631912,0.903264,1.000000,5.099609,0.010000,0.745629,43.2696,45.8858,-7.8100,-5.6750,2,1
884,2,5,2.998239,40.545682,0.884550,1.000000,5.099609,0.010000,0.661270,43.2696,45.8858,-7.8100,-5.6750,2,1
885,0,5,2.611492,40.561920,0.903007,1.000000,5.070801,0.010000,0.479065,43.2696,45.8858,-7.8100,-5.6750,2,1
886,2,6,2.444534,40.776785,0.902837,1.000000,5.099609,0.010000,0.264291,43.2696,45.8858,-7.8100,-5.6750,2,1
887,0,3,2.835656,41.033045,0.902543,1.000000,5.114014,0.010000,0.865940,43.2696,45.8858,-7.8100,-5.6750,2,1
888,0,5,2.836729,41.337953,0.902670,1.000000,5.114014,0.010000,0.637575,43.2696,45.8858,-7.8100,-5.6750,2,1
889,1,7,2.490585,41.544488,0.902608,1.000000,5.099609,0.010000,0.826892,43.2696,45.8858,-7.8100,-5.6750,2,1
890,1,7,2.962414,41.940797,0.902572,1.000000,5.142822,0.010000,1.109224,43.2696,45.8858,-7.8100,-5.6750,2,1
891,0,4,2.618578,41.714063,0.902883,1.000000,5.128418,0.010000,0.968394,43.2696,45.8858,-7.8100,-5.6750,2,1
892,0,5,2.953040,41.561982,0.902636,1.000000,5.128418,0.010000,0.924569,43.2696,45.8858,-7.8100,-5.6750,2,1
893,0,3,2.404644,41.227575,0.902202,1.000000,5.041992,0.010000,1.065687,43.2696,45.8858,-7.8100,-5.6750,2,1
894,2,5,2.738972,41.060365,0.884497,1.000000,5.142822,0.010000,0.897730,43.2696,45.8858,-7.8100,-5.6750,2,1
895,1,6,3.043057,40.686200,0.902410,1.000000,5.114014,0.010000,0.723755,43.2696,45.8858,-7.8100,-5.6750,2,1
896,2,6,2.747535,40.344335,0.902244,1.000000,5.099609,0.010000,0.713534,43.2696,45.8858,-7.8100,-5.6750,2,1
897,2,5,2.576876,40.370356,0.902597,1.000000,5.070801,0.010000,0.835778,43.2696,45.8858,-7.8100,-5.6750,2,1
898,0,5,2.889990,40.074829,0.902952,1.000000,5.099609,0.010000,0.916412,43.2696,45.8858,-7.8100,-5.6750,2,1
899,0,4,2.579932,40.020264,0.902386,1.000000,5.114014,0.010000,0.892236,43.2696,45.8858,-7.8100,-5.6750,2,1
900,2,6,2.439040,40.373082,0.902618,1.000000,5.157227,0.010000,0.702230,43.2696,45.8858,-7.8100,-5.6750,2,1
901,1,7,2.555615,40.216338,0.902715,1.000000,5.099609,0.010000,1.109318,43.2696,45.8858,-7.8100,-5.6750,2,1
902,0,4,2.229973,40.039395,0.902761,1.000000,5.128418,0.010000,0.836961,43.2696,45.8858,-7.8100,-5.6750,2,1
903,0,4,2.601370,39.933787,0.884659,1.000000,5.041992,0.010000,0.764258,43.2696,45.8858,-7.8100,-5.6750,2,1
904,0,3,2.401026,40.011666,0.902758,1.000000,5.142822,0.010000,0.826726,43.2696,45.8858,-7.8100,-5.6750,2,1
905,1,0,2.344673,39.817232,0.902836,1.000000,5.157227,0.010000,0.645573,43.2696,45.8858,-7.8100,-5.6750,2,1
906,1,6,2.876839,39.868723,0.902478,1.000000,5.085205,0.010000,0.822681,43.2696,45.8858,-7.8100,-5.6750,2,1
907,0,5,2.449229,39.949365,0.902679,1.000000,5.114014,0.010000,0.993896,43.2696,45.8858,-7.8100,-5.6750,2,1
908,0,3,2.748100,39.818457,0.902580,1.000000,5.099609,0.010000,0.817006,43.2696,45.8858,-7.8100,-5.6750,2,1
909,1,7,2.800374,39.803283,0.902942,1.000000,5.114014,0.010000,1.079683,43.2696,45.8858,-7.8100,-5.6750,2,1
910,1,6,2.656651,39.830720,0.902223,1.000000,5.099609,0.010000,0.939861,43.2696,45.8858,-7.8100,-5.6750,2,1
911,3,2,2.378553,39.683582,0.902801,1.000000,5.114014,0.010000,0.561584,43.2696,45.8858,-7.8100,-5.6750,2,1
912,2,5,2.077028,39.657225,0.902634,1.000000,5.114014,0.010000,0.604121,43.2696,45.8858,-7.8100,-5.6750,2,1
913,1,7,2.624747,39.644263,0.884781,1.000000,5.041992,0.010000,0.936155,43.2696,45.8858,-7.8100,-5.6750,2,1
914,0,2,2.626235,39.597156,0.903013,1.000000,5.142822,0.010000,0.521897,43.2696,45.8858,-7.8100,-5.6750,2,1
915,0,5,2.358880,39.678202,0.902561,1.000000,5.157227,0.010000,0.519566,43.2696,45.8858,-7.8100,-5.6750,2,1
916,0,4,2.499001,39.636880,0.903031,1.000000,5.099609,0.010000,0.776525,43.2696,45.8858,-7.8100,-5.6750,2,1
917,1,6,2.657630,39.698924,0.902292,1.000000,5.142822,0.010000,0.851876,43.2696,45.8858,-7.8100,-5.6750,2,1
918,1,7,2.310853,39.254981,0.902294,1.000000,5.114014,0.010000,1.097148,43.2696,45.8858,-7.8100,-5.6750,2,1
919,1,1,2.669799,39.048843,0.902677,1.000000,5.114014,0.010000,0.650228,43.2696,45.8858,-7.8100,-5.6750,2,1
920,0,4,2.564098,39.165844,0.902539,1.000000,5.099609,0.010000,0.783475,43.2696,45.8858,-7.8100,-5.6750,2,1
921,0,3,2.319675,38.967313,0.902294,1.000000,5.099609,0.010000,0.871960,43.2696,45.8858,-7.8100,-5.6750,2,1
922,1,7,2.320154,38.996825,0.902184,1.000000,5.114014,0.010000,1.214126,43.2696,45.8858,-7.8100,-5.6750,2,1
923,2,5,2.724717,39.140941,0.902710,1.000000,5.099609,0.010000,0.529368,43.2696,45.8858,-7.8100,-5.6750,2,1
924,0,5,2.490288,39.382709,0.902610,1.000000,5.142822,0.010000,0.541900,43.2696,45.8858,-7.8100,-5.6750,2,1
925,0,4,2.428094,39.586366,0.903221,1.000000,5.157227,0.010000,0.805838,43.2696,45.8858,-7.8100,-5.6750,2,1
926,1,6,2.609497,39.673892,0.902578,1.000000,5.085205,0.010000,0.679836,43.2696,45.8858,-7.8100,-5.6750,2,1
927,0,2,2.405974,39.765179,0.902890,1.000000,5.128418,0.010000,0.351524,43.2696,45.8858,-7.8100,-5.6750,2,1
928,0,4,2.492921,39.745150,0.902504,1.000000,5.142822,0.010000,0.711098,43.2696,45.8858,-7.8100,-5.6750,2,1
929,1,1,2.440938,39.693968,0.902699,1.000000,5.099609,0.010000,0.612169,43.2696,45.8858,-7.8100,-5.6750,2,1
930,0,5,2.724456,39.711228,0.902526,1.000000,5.157227,0.010000,0.375908,43.2696,45.8858,-7.8100,-5.6750,2,1
931,3,2,2.334912,39.349934,0.902340,1.000000,5.114014,0.010000,0.499297,43.2696,45.8858,-7.8100,-5.6750,2,1
932,0,4,2.781242,39.108554,0.902633,1.000000,5.114014,0.010000,0.313410,43.2696,45.8858,-7.8100,-5.6750,2,1
933,0,5,2.422746,39.403739,0.902251,1.000000,5.070801,0.010000,0.440332,43.2696,45.8858,-7.8100,-5.6750,2,1
934,0,3,2.786276,39.113306,0.902963,1.000000,5.099609,0.010000,0.780567,43.2696,45.8858,-7.8100,-5.6750,2,1
935,1,6,2.418643,39.239779,0.902851,1.000000,5.114014,0.010000,0.826240,43.2696,45.8858,-7.8100,-5.6750,2,1
936,2,5,2.305913,39.150056,0.902994,1.000000,5.085205,0.010000,0.503824,43.2696,45.8858,-7.8100,-5.6750,2,1
937,0,4,2.592346,39.103334,0.902154,1.000000,5.142822,0.010000,0.399090,43.2696,45.8858,-7.8100,-5.6750,2,1
938,3,1,2.583287,39.198003,0.902651,1.000000,5.142822,0.010000,0.607898,43.2696,45.8858,-7.8100,-5.6750,2,1
939,0,5,2.264235,38.959158,0.902173,1.000000,5.099609,0.010000,0.688386,43.2696,45.8858,-7.8100,-5.6750,2,1
940,0,5,2.496263,38.958530,0.902718,1.000000,5.142822,0.010000,0.692036,43.2696,45.8858,-7.8100,-5.6750,2,1
941,1,6,2.556540,39.011317,0.902240,1.000000,5.099609,0.010000,0.931434,43.2696,45.8858,-7.8100,-5.6750,2,1
942,3,2,2.079394,39.107164,0.903020,1.000000,5.114014,0.010000,0.700300,43.2696,45.8858,-7.8100,-5.6750,2,1
943,0,5,2.431410,39.185444,0.902289,1.000000,5.099609,0.010000,0.661348,43.2696,45.8858,-7.8100,-5.6750,2,1
944,0,4,2.363954,39.434944,0.902574,1.000000,5.099609,0.010000,0.509924,43.2696,45.8858,-7.8100,-5.6750,2,1
945,1,6,2.203645,39.539185,0.902494,1.000000,5.070801,0.010000,0.768622,43.2696,45.8858,-7.8100,-5.6750,2,1
946,1,6,3.086092,39.597552,0.902995,1.000000,5.099609,0.010000,0.987602,43.2696,45.8858,-7.8100,-5.6750,2,1
947,1,6,2.222607,39.591707,0.902165,1.000000,5.114014,0.010000,0.954667,43.2696,45.8858,-7.8100,-5.6750,2,1
948,0,4,3.041984,39.755335,0.902562,1.000000,5.114014,0.010000,0.738827,43.2696,45.8858,-7.8100,-5.6750,2,1
949,0,5,2.364361,40.036633,0.902560,1.000000,5.099609,0.010000,0.647057,43.2696,45.8858,-7.8100,-5.6750,2,1
950,2,5,2.621067,40.526107,0.902587,1.000000,5.142822,0.010000,0.838417,43.2696,45.8858,-7.8100,-5.6750,2,1
951,2,5,2.237806,40.620864,0.903102,1.000000,5.114014,0.010000,0.837082,43.2696,45.8858,-7.8100,-5.6750,2,1
952,1,6,2.620727,40.405671,0.884234,1.000000,5.157227,0.010000,0.913054,43.2696,45.8858,-7.8100,-5.6750,2,1
953,1,7,2.405712,40.413211,0.902668,1.000000,5.099609,0.010000,1.130410,43.2696,45.8858,-7.8100,-5.6750,2,1
954,1,7,2.343179,40.476586,0.902695,1.000000,5.099609,0.010000,0.716615,43.2696,45.8858,-7.8100,-5.6750,2,1
955,0,5,2.100163,40.474268,0.902244,1.000000,5.157227,0.010000,0.865798,43.2696,45.8858,-7.8100,-5.6750,2,1
956,1,6,2.759412,40.438933,0.902882,1.000000,5.085205,0.010000,1.073354,43.2696,45.8858,-7.8100,-5.6750,2,1
957,3,1,2.360400,40.479844,0.902298,1.000000,5.085205,0.010000,0.739755,43.2696,45.8858,-7.8100,-5.6750,2,1
958,2,5,2.520653,40.459023,0.902200,1.000000,5.070801,0.010000,0.754195,43.2696,45.8858,-7.8100,-5.6750,2,1
959,1,6,2.655392,40.712871,0.902511,1.000000,5.085205,0.010000,1.086664,43.2696,45.8858,-7.8100,-5.6750,2,1
960,0,4,2.379683,40.670439,0.902503,1.000000,5.070801,0.010000,0.765093,43.2696,45.8858,-7.8100,-5.6750,2,1
961,0,3,2.296316,40.483974,0.902436,1.000000,5.085205,0.010000,0.715400,43.2696,45.8858,-7.8100,-5.6750,2,1
962,1,6,2.737953,40.351669,0.902615,1.000000,5.114014,0.010000,0.917529,43.2696,45.8858,-7.8100,-5.6750,2,1
963,2,5,2.329047,40.564213,0.902646,1.000000,5.114014,0.010000,0.562005,43.2696,45.8858,-7.8100,-5.6750,2,1
964,0,5,2.547838,40.544239,0.902577,1.000000,5.099609,0.010000,0.562186,43.2696,45.8858,-7.8100,-5.6750,2,1
965,1,1,2.133726,40.239740,0.902557,1.000000,5.142822,0.010000,0.624006,43.2696,45.8858,-7.8100,-5.6750,2,1
966,1,0,2.763889,40.320287,0.902838,1.000000,5.142822,0.010000,0.944423,43.2696,45.8858,-7.8100,-5.6750,2,1
967,0,5,3.151759,40.584886,0.902424,1.000000,5.114014,0.010000,0.702879,43.2696,45.8858,-7.8100,-5.6750,2,1
968,2,6,2.628481,40.479772,0.902628,1.000000,5.099609,0.010000,0.740982,43.2696,45.8858,-7.8100,-5.6750,2,1
969,1,0,2.252642,40.824189,0.902240,1.000000,5.157227,0.010000,0.784972,43.2696,45.8858,-7.8100,-5.6750,2,1
970,1,0,2.531229,40.602901,0.902885,1.000000,5.070801,0.010000,0.860038,43.2696,45.8858,-7.8100,-5.6750,2,1
971,3,1,2.062729,40.578586,0.902148,1.000000,5.085205,0.010000,0.665616,43.2696,45.8858,-7.8100,-5.6750,2,1
972,0,2,2.745739,40.437048,0.902215,1.000000,5.114014,0.010000,0.737905,43.2696,45.8858,-7.8100,-5.6750,2,1
973,0,5,2.592509,40.361755,0.884888,1.000000,5.114014,0.010000,0.684825,43.2696,45.8858,-7.8100,-5.6750,2,1
974,0,5,2.747658,40.071315,0.902303,1.000000,5.114014,0.010000,0.686112,43.2696,45.8858,-7.8100,-5.6750,2,1
975,0,4,2.402304,40.102759,0.902207,1.000000,5.085205,0.010000,0.755207,43.2696,45.8858,-7.8100,-5.6750,2,1
976,0,2,2.752278,39.908209,0.902497,1.000000,5.099609,0.010000,0.746094,43.2696,45.8858,-7.8100,-5.6750,2,1
977,0,4,2.245249,39.603693,0.902610,1.000000,5.157227,0.010000,0.719839,43.2696,45.8858,-7.8100,-5.6750,2,1
978,1,6,2.796873,39.558971,0.902622,1.000000,5.142822,0.010000,0.562637,43.2696,45.8858,-7.8100,-5.6750,2,1
979,0,5,2.639967,39.619718,0.884127,1.000000,5.114014,0.010000,0.709533,43.2696,45.8858,-7.8100,-5.6750,2,1
980,0,5,2.199977,39.568162,0.902398,1.000000,5.114014,0.010000,0.840213,43.2696,45.8858,-7.8100,-5.6750,2,1
981,0,3,2.148071,39.455876,0.902846,1.000000,5.128418,0.010000,0.675762,43.2696,45.8858,-7.8100,-5.6750,2,1
982,2,6,2.458788,39.270147,0.902958,1.000000,5.070801,0.010000,0.681777,43.2696,45.8858,-7.8100,-5.6750,2,1
983,1,7,2.695465,39.128486,0.902595,1.000000,5.070801,0.010000,0.658306,43.2696,45.8858,-7.8100,-5.6750,2,1
984,0,2,2.120967,39.209791,0.902340,1.000000,5.070801,0.010000,0.874410,43.2696,45.8858,-7.8100,-5.6750,2,1
985,1,1,2.355951,39.198100,0.902983,1.000000,5.085205,0.010000,0.823212,43.2696,45.8858,-7.8100,-5.6750,2,1
986,0,5,2.938926,39.205426,0.903028,1.000000,5.142822,0.010000,0.838498,43.2696,45.8858,-7.8100,-5.6750,2,1
987,0,5,2.664779,39.102144,0.902841,1.000000,5.157227,0.010000,0.548398,43.2696,45.8858,-7.8100,-5.6750,2,1
988,0,5,2.610405,39.166579,0.902960,1.000000,5.070801,0.010000,0.563268,43.2696,45.8858,-7.8100,-5.6750,2,1
989,3,2,2.390977,39.274269,0.902414,1.000000,5.099609,0.010000,0.837246,43.2696,45.8858,-7.8100,-5.6750,2,1
990,0,4,2.648194,39.318782,0.902648,1.000000,5.070801,0.010000,0.704034,43.2696,45.8858,-7.8100,-5.6750,2,1
991,0,5,2.787115,39.141706,0.902242,1.000000,5.142822,0.010000,0.558281,43.2696,45.8858,-7.8100,-5.6750,2,1
992,0,5,2.543586,39.197899,0.902658,1.000000,5.142822,0.010000,0.538269,43.2696,45.8858,-7.8100,-5.6750,2,1
993,3,0,2.286376,39.571575,0.902657,1.000000,5.099609,0.010000,0.872385,43.2696,45.8858,-7.8100,-5.6750,2,1
994,2,6,2.549277,39.780778,0.902902,1.000000,5.114014,0.010000,0.689375,43.2696,45.8858,-7.8100,-5.6750,2,1
995,0,5,2.621596,39.625715,0.902032,1.000000,5.099609,0.010000,0.376520,43.2696,45.8858,-7.8100,-5.6750,2,1
996,1,6,2.696567,40.028002,0.902548,1.000000,5.099609,0.010000,0.596549,43.2696,45.8858,-7.8100,-5.6750,2,1
997,1,7,2.240877,40.098101,0.902211,1.000000,5.142822,0.010000,0.526582,43.2696,45.8858,-7.8100,-5.6750,2,1
998,2,6,2.452113,40.241299,0.884469,1.000000,4.538147,0.010000,0.523765,43.2696,45.8858,-7.8100,-5.6750,2,1
999,0,4,2.329048,39.987733,0.902582,1.000000,5.157227,0.010000,0.714186,43.2696,45.8858,-7.8100,-5.6750,2,1
